step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_align,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,step_time,tokens_per_sec
19,1765119534.6475136,13.896196365356445,4.127415657043457,6.1274919509887695,0.8798045516014099,2.761484384536743,,,62.017441316660666,5.954602100104058,,,0.03125,0,1.578460693359375,0,0.18994808942079544,0,0.07597923576831818,0.18994808942079544,11.259620595067778,11.17455768585205,0.0007013289740269176,34.13644504547119,7.4993163365135755
20,1765119568.5560749,12.637166976928711,4.031985759735107,5.689309597015381,0.6072179675102234,2.3086533546447754,7.524322652816773,3.8984316110610964,56.37274289798926,5.816925860504759,49.32502365112305,5.624247952522616,0.03125,0,1.551414132118225,0,0.18250823393464088,0,0.07300329357385636,0.18250823393464088,10.630061117579256,10.528044700622559,0.0008246437098795144,33.90856122970581,7.549715786104471
21,1765119941.917388,11.663934707641602,3.8996694087982178,5.297308444976807,0.7773450016975403,1.6896125078201294,,,49.38611978982216,5.626033717179585,,,0.03125,0,1.5504074096679688,0,0.17480024695396423,0,0.0699200987815857,0.17480024695396423,9.267535204011022,9.151805877685547,0.0009456105001585255,33.800302267074585,7.573896765100048
22,1765119976.0870354,11.470367431640625,3.8075568675994873,5.060771465301514,0.6846536993980408,1.9173858165740967,6.878947353363037,3.74312481880188,45.040265005692696,5.4931434107884956,42.229740142822266,5.400187613513872,0.03125,0,1.37746262550354,0,0.16686007753014565,0,0.06674403101205827,0.16686007753014565,10.677331012797096,10.535276412963867,0.00041310507305454037,34.169647455215454,7.492029302776013
23,1765120349.4956572,11.823915481567383,3.744908571243286,5.335517883300781,0.9763026237487793,1.7671871185302734,,,42.3051391357397,5.402761024315263,,,0.03125,0,1.504707932472229,0,0.15872472897171974,0,0.0634898915886879,0.15872472897171974,9.242210540955792,9.098565101623535,0.0004278344850644521,34.07030510902405,7.513874594923848
24,1765120383.5472174,12.414436340332031,3.7418580055236816,5.570573329925537,1.1000410318374634,2.0019638538360596,6.760648393630982,3.7231777906417847,42.17628117329939,5.398359988279683,41.39573669433594,5.37141013490683,0.03125,0,1.8609788417816162,0,0.1504321377724409,0,0.06017285510897637,0.1504321377724409,7.929620785329081,7.7788777351379395,0.0010620422667750391,34.051560163497925,7.518010886162656
25,1765120758.1277854,11.89814567565918,3.737546443939209,5.485663414001465,0.8987356424331665,1.776200532913208,,,41.99482699614253,5.392139719763277,,,0.03125,0,1.7866209745407104,0,0.14202098548412323,0,0.056808394193649296,0.14202098548412323,8.855110613250194,8.725800514221191,0.000782736806002548,34.807835817337036,7.3546658098315865
26,1765120794.2618377,11.540009498596191,3.720327854156494,5.664626121520996,0.6038601994514465,1.551195502281189,6.053744745254517,3.6945221424102783,41.27792502969768,5.367298545672653,40.22634506225586,5.330068773309777,0.03125,0,1.440227746963501,0,0.13353045843541622,0,0.05341218337416649,0.13353045843541622,8.873888397076602,8.756189346313477,0.0007518206446165614,36.13383364677429,7.08477275072786
27,1765121188.0881984,11.223323822021484,3.707390069961548,5.53938627243042,1.0519208908081055,0.9246260523796082,,,40.74731997182638,5.348633268574512,,,0.03125,0,1.6422913074493408,0,0.1250001584488558,0,0.050000063379542325,0.1250001584488558,6.797068081193174,6.720755577087402,0.0004365217948162725,34.13265919685364,7.500148128616893
28,1765121222.1826775,10.788957595825195,3.6542420387268066,5.515902519226074,0.5750126242637634,1.0438008308410645,5.705540990829467,3.6087940454483034,38.638223736167674,5.2719568674791395,36.9214973449707,5.206389272957888,0.03125,0,1.6382149457931519,0,0.11646987311542034,0,0.04658794924616814,0.11646987311542034,6.585635035087858,6.5295023918151855,0.0004071530126677198,34.09447908401489,7.5085470398057765
29,1765121594.1185849,11.166939735412598,3.6221024990081787,5.749402046203613,0.8425732851028442,0.952862024307251,,,37.41615260463236,5.225589312910621,,,0.0312500037252903,0,1.709930181503296,0,0.10797934420406818,0,0.043191737681627276,0.10797934420406818,7.114446093564924,7.077394485473633,0.0004203035093351011,33.74522042274475,7.5862595292888475
30,1765121627.957742,10.299824714660645,3.569864511489868,4.887210369110107,0.7479095458984375,1.0948396921157837,5.514235973358154,3.5447625398635862,35.51178138731415,5.150225827371935,34.63146209716797,5.114011337390163,0.03125,0,1.1295291185379028,0,0.0995681881904602,0,0.039827275276184085,0.0995681881904602,7.156420808050154,7.114086627960205,0.0004581466287566351,33.83915710449219,7.565200256303538
31,1765121999.418943,10.81080436706543,3.571082830429077,5.546502113342285,0.8074303865432739,0.885789155960083,,,35.555072428936576,5.151983490063753,,,0.03125,0,1.6821327209472656,0,0.09127559140324593,0,0.03651023656129837,0.09127559140324593,5.88214579712504,5.803492069244385,0.0004106861304639495,33.865355014801025,7.5593478907312175
32,1765122033.2239108,10.88699722290039,3.544009208679199,5.689784049987793,0.8333914875984192,0.8198131322860718,5.302987194061279,3.529065561294556,34.60538163938025,5.1129245102263,34.092098236083984,5.091365384251682,0.03125,0,1.613570213317871,0,0.08314023539423943,0,0.03325609415769577,0.08314023539423943,5.988221477989606,5.913264751434326,0.0009055908628796836,33.80496788024902,7.572851449137782
33,1765122406.1178606,10.617496490478516,3.5391697883605957,5.746799468994141,0.6575132608413696,0.6740144491195679,,,34.43831622826985,5.105942702531873,,,0.03125,0,1.6935757398605347,0,0.07520005851984024,0,0.0300800234079361,0.07520005851984024,5.382228427549099,5.295206546783447,0.0006477210720812923,34.09644818305969,7.50811341479227
34,1765122440.202966,10.630095481872559,3.5309178829193115,5.76113748550415,0.5238237977027893,0.8142165541648865,5.151189708709717,3.5310559988021852,34.15530380104208,5.094037719473849,34.16001892089844,5.0942369785731385,0.03125,0,1.9173845052719116,0,0.06749207526445389,0,0.026996830105781557,0.06749207526445389,5.16232090814979,5.0885419845581055,0.00031799748794908363,34.085105419158936,7.5106119477073605
35,1765122814.2987363,9.808518409729004,3.5223262310028076,5.278645992279053,0.49335652589797974,0.5141895413398743,,,33.8631103293705,5.081642585860864,,,0.0312500037252903,0,1.568847894668579,0,0.06005220115184784,0,0.024020880460739136,0.06005220115184784,4.896915755474236,4.823321342468262,0.0005516818264704207,34.31767773628235,7.459712220834341
36,1765122848.3188748,10.131732940673828,3.525186777114868,5.654963970184326,0.513451337814331,0.43813037872314453,4.986433219909668,3.5321736097335816,33.96011599640977,5.085769481550968,34.19822311401367,5.095849350321507,0.03125,0,1.977246642112732,0,0.05291514843702316,0,0.021166059374809268,0.05291514843702316,4.605855334143687,4.545351028442383,0.0009317828044268061,34.02013850212097,7.524954667190428
37,1765123222.0441167,10.36584186553955,3.530212640762329,5.617713451385498,0.71004718542099,0.5078688859939575,,,34.131224532772606,5.093020270111344,,,0.03125,0,1.9772015810012817,0,0.04611419141292572,0,0.01844567656517029,0.04611419141292572,4.0190516648784875,3.9459846019744873,0.0012351079884423126,34.050671339035034,7.518207128754214
38,1765123256.1772969,10.153321266174316,3.5258541107177734,5.859284400939941,0.4797702729701996,0.28841251134872437,4.830063962936402,3.5295290470123293,33.982786286454576,5.086732240430498,34.10790252685547,5.092034052798237,0.03125,0,1.9503259658813477,0,0.03968103229999542,0,0.01587241291999817,0.03968103229999542,3.825645697943449,3.7817788124084473,0.0006350569499853866,34.133180141448975,7.500033660477222
39,1765123630.025613,9.851195335388184,3.5374374389648438,5.505762577056885,0.5854945182800293,0.2225012481212616,,,34.37870867742046,5.103443450649536,,,0.03125,0,1.6611766815185547,0,0.033645667135715485,0,0.013458266854286194,0.033645667135715485,3.325646069406042,3.274665594100952,0.00140780389094668,34.074199199676514,7.513015889231238
40,1765123664.07503,10.07392692565918,3.5264389514923096,5.625555992126465,0.5562626123428345,0.3656695485115051,4.743277263641358,3.526448369026184,34.002666618354944,5.087575987315631,34.00298309326172,5.087589573945049,0.03125,0,1.5914955139160156,0,0.02803625911474228,0,0.011214503645896913,0.02803625911474228,3.27256650646465,3.241950035095215,0.0022121984269524732,34.033785581588745,7.521937263966554
41,1765124036.6496325,9.78319263458252,3.5235159397125244,5.442879676818848,0.6447685360908508,0.17202891409397125,,,33.90342154121264,5.083358972716475,,,0.0312500037252903,0,1.4201799631118774,0,0.022878922522068024,0,0.00915156900882721,0.022878922522068024,2.770509245676742,2.730797290802002,0.000901070887555675,33.95889735221863,7.538525098291356
42,1765124070.7000148,9.86264419555664,3.560297966003418,5.416191577911377,0.6894788146018982,0.19667531549930573,4.695817947387695,3.5247174739837646,35.17367614354245,5.136424219640195,33.94418716430664,5.085092420251051,0.03125,0,1.4496171474456787,0,0.018197715282440186,0,0.007279086112976074,0.018197715282440186,2.7448675628929466,2.7125771045684814,0.0005781298714279548,34.05038237571716,7.518270930859353
43,1765124444.4971285,9.930718421936035,3.525845766067505,5.7849555015563965,0.42804399132728577,0.19187219440937042,,,33.98250271317103,5.086720201644938,,,0.03125,0,1.6629000902175903,0,0.014014475047588348,0,0.0056057900190353395,0.014014475047588348,2.826623530674237,2.8153915405273438,0.0005706440997703579,33.831576108932495,7.566895469951479
44,1765124478.3645706,9.598676681518555,3.513120412826538,5.530887126922607,0.4125080108642578,0.1421615183353424,4.659618091583252,3.525034213066101,33.552803199768036,5.0683613976306345,33.954933166503906,5.0855493781543935,0.03125,0,1.5329742431640625,0,0.010348699986934662,0,0.004139479994773865,0.010348699986934662,2.3872976927592657,2.3754239082336426,0.0010157720022691042,33.86744213104248,7.558882038078499
45,1765124850.0992372,9.495661735534668,3.5194365978240967,5.50603723526001,0.36424559354782104,0.10594262182712555,,,33.765399604295155,5.07747372640395,,,0.03125,0,1.5442496538162231,0,0.007217489182949066,0,0.0028869956731796265,0.007217489182949066,2.248680775897511,2.235901355743408,0.00032538733193367977,33.83540487289429,7.566039211343467
46,1765124883.9620495,9.765850067138672,3.522413969039917,5.535522937774658,0.5189388990402222,0.18897408246994019,4.635123157501221,3.525013256072998,33.86608154254352,5.081769165091899,33.9542236328125,5.085519143604372,0.0312500037252903,0,1.581689476966858,0,0.004635423421859741,0,0.0018541693687438967,0.004635423421859741,2.0930620490367113,2.0720913410186768,0.00039155377120182115,33.86281228065491,7.559915516711152
47,1765125255.5081518,10.952868461608887,3.5999860763549805,5.877421855926514,1.328054428100586,0.14740678668022156,,,36.597724866400846,5.1936820596266475,,,0.03124999813735485,0,1.3691211938858032,0,0.002614550292491913,0,0.0010458201169967652,0.002614550292491913,2.1036587317917164,2.0172181129455566,0.00047417376526303435,34.0151469707489,7.526058911935483
48,1765125289.5248415,9.901649475097656,3.526103973388672,5.797806262969971,0.47140979766845703,0.1063302755355835,4.6220317602157595,3.5258648872375487,33.991278377084726,5.0870927160667065,33.983150482177734,5.086747787662135,0.0312500037252903,0,1.4503587484359741,0,0.0011643022298812866,0,0.00046572089195251465,0.0011643022298812866,2.0955409226795587,2.085352659225464,0.001917777007490305,34.01668977737427,7.525717572033563
49,1765125661.6985507,9.967931747436523,3.5378310680389404,5.632765769958496,0.72410649061203,0.07322835922241211,,,34.39224380042,5.104011337362684,,,0.0312500037252903,0,1.411497712135315,0,0.00029142946004867554,0,0.00011657178401947021,0.00029142946004867554,1.8387724526244482,1.8024992942810059,0.0004013774415964861,33.73836612701416,7.58780075585883
50,1765125695.6004112,9.863035202026367,3.5314879417419434,5.7902703285217285,0.4569569230079651,0.08431968092918396,4.618803215026856,3.5260685682296753,34.17477988404258,5.094860140510274,33.99007797241211,5.0870416372194,0.03125,0,1.7562392950057983,0,0.0,0,0.0,0.0,1.8277234807280545,1.8131227493286133,0.00012208020758135165,33.90186047554016,7.551207998885528
